User_id	Business_id	Review_ratings	Name	Address	City	State	Postal_code	Review_count	Restaurant_ratings	RestaurantsPriceRange2	GoodForMeal_breakfast	GoodForMeal_lunch	GoodForMeal_dinner	GoodForMeal_latenight	Alcohol	Ambience_casual	Ambience_classy	Ambience_romantic	Ambience_trendy	Ambience_upscale	HasTV	BusinessParking_garage	BusinessParking_lot	BusinessParking_street	BusinessParking_valet	WiFi	Category_Fast_Food	Category_Sandwiches	Category_Mexican	Category_American_Traditional	Category_Nightlife	Category_Pizza	Category_Bars	Category_Burgers	Category_Breakfast_Brunch	Category_American_New	User_total_ratings
xCdBM9yKyKyqW9qC2RqAkQ	vhImhRvHgAsUnBvVcRYRkQ	4.0	The Beer Research Institute	1641 S Stapley Dr, Ste 104	Mesa	AZ	85204	306	4.0	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2
SiJozNgBbCMXMLNxToUz5w	c7lAaz-pW58i1h1rSlyqcw	5.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2
SiJozNgBbCMXMLNxToUz5w	EdPpsG0GujcVefs3ANGEGA	2.0	Twisted Pies Pizzeria	3929 E Main St, Ste 116	Mesa	AZ	85205	148	4.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2
CvLuRoGkcLer_FCUpNbXIw	c7lAaz-pW58i1h1rSlyqcw	3.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	5
CvLuRoGkcLer_FCUpNbXIw	9ibMbke1qYbmhJ2Qf3tWfA	2.0	Dragon Express	1125 W Baseline Rd	Mesa	AZ	85210	191	4.0	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CvLuRoGkcLer_FCUpNbXIw	sKy8HkP6X-8dCKq_SzeIpw	3.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	5
CvLuRoGkcLer_FCUpNbXIw	SYmlrGAfgHaKhHMn21y7Gw	1.0	Ned's Krazy Sub	1927 N Gilbert Rd	Mesa	AZ	85203	27	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	5
CvLuRoGkcLer_FCUpNbXIw	A3KOvIWGMVq1ChqIXMEklA	5.0	Culver's	1909 S Country Club Dr	Mesa	AZ	85210	130	3.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	5
aSdfABeOA1brE_p4JQgRSw	c7lAaz-pW58i1h1rSlyqcw	5.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4
aSdfABeOA1brE_p4JQgRSw	sKy8HkP6X-8dCKq_SzeIpw	5.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	4
aSdfABeOA1brE_p4JQgRSw	0H9bomdciJmcqfojkxLnsA	4.0	Tokyo Joe's	1935 S Val Vista Dr	Mesa	AZ	85204	153	3.5	1.0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4
aSdfABeOA1brE_p4JQgRSw	i066yR2IDP4FWt6p-k9aFg	4.0	Ike's Love & Sandwiches	1130 W Grove Ave, Ste 110	Mesa	AZ	85210	395	4.5	2.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4
ZrDV2xaPa1sjVHcgzzpsdA	c7lAaz-pW58i1h1rSlyqcw	4.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2
ZrDV2xaPa1sjVHcgzzpsdA	YrtAT1B8aFp5dKNss1ICbw	4.0	Sekai Sushi	1017 S Gilbert Rd	Mesa	AZ	85204	131	4.0	2.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
X7eHY0D5_ohA5qHYVdO4DQ	c7lAaz-pW58i1h1rSlyqcw	4.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4
X7eHY0D5_ohA5qHYVdO4DQ	K3J4zvnQ_G1d5xfffPf2Wg	5.0	Kingo Bowl	66 S Dobson Rd, Ste 112	Mesa	AZ	85202	69	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4
X7eHY0D5_ohA5qHYVdO4DQ	eI8PuSkycWDpbe7fBgJ1bg	5.0	Salad and Go	1040 W Southern Ave	Mesa	AZ	85210	57	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
X7eHY0D5_ohA5qHYVdO4DQ	yLMSxHjK56Az-KtMQyG7LQ	5.0	Stufrageous Stuffed Burgers	1036 W Southern Ave, Ste 104	Mesa	AZ	85210	443	4.0	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	4
uD4SlaD6oPPssxC8MRh3yQ	c7lAaz-pW58i1h1rSlyqcw	4.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3
uD4SlaD6oPPssxC8MRh3yQ	V2oe1HVgNK0He9Mf3Q17AA	4.0	All Pierogi Kitchen & Euro Market	1245 W Baseline Rd, Ste 101-103	Mesa	AZ	85202	247	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	3
uD4SlaD6oPPssxC8MRh3yQ	yLMSxHjK56Az-KtMQyG7LQ	5.0	Stufrageous Stuffed Burgers	1036 W Southern Ave, Ste 104	Mesa	AZ	85210	443	4.0	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	3
MhpHwvRHUqfxTfE-nqZOaQ	c7lAaz-pW58i1h1rSlyqcw	3.0	Republica Empanada	204 E 1st Ave	Mesa	AZ	85210	434	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	2
MhpHwvRHUqfxTfE-nqZOaQ	NlymcSxDnjtCLyGvmMoyFg	4.0	Aloha Kitchen	2950 S Alma School Rd, Ste 12	Mesa	AZ	85210	334	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC3rIY8Ol1OZuuqtN_KS5g	vRGVXE0CuPq6qA0k_3nVoA	2.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
NC3rIY8Ol1OZuuqtN_KS5g	qYLwo_aPRRD9t2DkLgD9Mw	2.0	Julia's Mesquite Mexican Grill	1925 E Brown Rd	Mesa	AZ	85203	51	4.0	1.0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3
NC3rIY8Ol1OZuuqtN_KS5g	dddUz7IweLuFYelc3ZIyNA	3.0	Pollo Picante	635 N Country Club, Ste 3	Mesa	AZ	85201	56	4.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	3
VB9qkY2XKPlXRanyp4YJtw	vRGVXE0CuPq6qA0k_3nVoA	4.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	5
VB9qkY2XKPlXRanyp4YJtw	tV5PcOIFlB12dpcbCy78VA	5.0	India Oven	1315 S Gilbert Rd	Mesa	AZ	85204	623	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
VB9qkY2XKPlXRanyp4YJtw	nrqN45BQyxDjXy2q3VdolA	4.0	Pizza Mart	1329 E Main St	Mesa	AZ	85203	48	4.0	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	5
VB9qkY2XKPlXRanyp4YJtw	e4NQLZynhSmvwl38hC4m-A	4.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5
VB9qkY2XKPlXRanyp4YJtw	iIFMeiovZ2o7RzJ_1YYVww	4.0	Restaurant Huauchinangos Mexican Food	1620 W University Dr, Ste 5	Mesa	AZ	85201	63	4.5	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	5
IgAfz-SNRRC5CjN1LO6EGQ	vRGVXE0CuPq6qA0k_3nVoA	1.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7
IgAfz-SNRRC5CjN1LO6EGQ	_33-XWJONocBnsQZX3JGFQ	2.0	Grandma's Kitchen	323 E Brown Rd, Ste 201	Mesa	AZ	85201	45	4.0	1.0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	7
IgAfz-SNRRC5CjN1LO6EGQ	fi-cvgNbAWUwyeJwM7fwgA	5.0	Red Mountain Cafe	4410 E University Dr, Ste 106	Mesa	AZ	85205	97	3.5	1.0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	7
IgAfz-SNRRC5CjN1LO6EGQ	R-sEoZXf37pGzLnid7s6wA	5.0	Taquitos Jalisco	1052 W Broadway Rd	Mesa	AZ	85210	311	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	7
IgAfz-SNRRC5CjN1LO6EGQ	JtjXRSvLtZhWeCcZ5aJeZA	5.0	Cindy's Arizona Cafe	124 E McKellips Rd	Mesa	AZ	85201	80	3.5	1.0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	7
IgAfz-SNRRC5CjN1LO6EGQ	_rXRnGcU3RFtsehmdL0ucw	1.0	Rosa's Mexican Grill	328 E University Dr	Mesa	AZ	85201	150	4.0	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	7
IgAfz-SNRRC5CjN1LO6EGQ	jDQIKfsfJU3M8M6n0ESKFg	2.0	Carolina's Mexican Food Mesa	1450 S Country Club Dr	Mesa	AZ	85210	123	3.5	1.0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	7
0YvF7Y8IfK1cwy9Dd7b7sA	vRGVXE0CuPq6qA0k_3nVoA	4.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
0YvF7Y8IfK1cwy9Dd7b7sA	aFJUDxHbALU-a7bfejpF2Q	5.0	The Grid: Games & Growlers	525 S Gilbert Rd	Mesa	AZ	85204	49	4.0	1.0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	3
0YvF7Y8IfK1cwy9Dd7b7sA	odjlXPSimSwZex3q-IJpeQ	4.0	Port of Subs	344 S Power Rd	Mesa	AZ	85206	4	4.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
2iJ-GeMLaOOQJy9HV2OybA	vRGVXE0CuPq6qA0k_3nVoA	1.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
2iJ-GeMLaOOQJy9HV2OybA	uoZwJJaplLsktVrRw0JiQw	4.0	Pho Number One	1955 W Baseline Rd, Ste 114	Mesa	AZ	85202	139	4.0	1.0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
2iJ-GeMLaOOQJy9HV2OybA	wIMhHjK6LuGsvpXWR4ntPg	3.0	Tosinos Mexican Grill	2235 S Power Rd, Ste 120	Mesa	AZ	85206	127	4.0	1.0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3
MKjRkTIpQarzaNWE9x1-oQ	vRGVXE0CuPq6qA0k_3nVoA	5.0	Ned's Krazy Sub	1356 S Gilbert Rd, Ste B-1	Mesa	AZ	85204	48	3.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2
MKjRkTIpQarzaNWE9x1-oQ	v0bL0-frMFrvHz-5OgUczw	5.0	Raising Cane's	1945 S Stapley Dr	Mesa	AZ	85204	180	3.5	1.0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	2
yq-3iCH7FreRMdzaNFDXUw	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
yq-3iCH7FreRMdzaNFDXUw	1QJFpZxLbHbXSKohWp9uIA	4.0	Red White & Brew	6740 E McDowell Rd, Ste 102	Mesa	AZ	85215	353	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2
v7M4daI5Q3I1XcPEYA6F-g	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
v7M4daI5Q3I1XcPEYA6F-g	EtZacHzJ2gw0V9Sdm2rLQA	5.0	George's Gyros	205 N Country Club Dr	Mesa	AZ	85201	143	4.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	3
v7M4daI5Q3I1XcPEYA6F-g	e4NQLZynhSmvwl38hC4m-A	5.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3
40XCvePAB3Molr2a8iHYUg	iBCMaNm_hv9IlCDa7AWPig	2.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
40XCvePAB3Molr2a8iHYUg	sKy8HkP6X-8dCKq_SzeIpw	1.0	Queens Pizzeria	127 W Main St	Mesa	AZ	85201	229	3.5	1.0	0	1	1	0	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	3
40XCvePAB3Molr2a8iHYUg	R_M4P9XetEM-aLE7eHdthw	4.0	Crazy Sushi & Crab	1310 S. Longmore	Mesa	AZ	85202	160	4.0	2.0	0	1	1	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3
ty8DwNECfWRdHn1SIVEMwA	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
ty8DwNECfWRdHn1SIVEMwA	TrqCUT9150lXfgN8JXRP7g	2.0	LongHorn Steakhouse	1434 S Alma School Rd	Mesa	AZ	85210	144	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2
uiUa2o49appJ8Fb_mQdWFQ	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
uiUa2o49appJ8Fb_mQdWFQ	7ZAQHYwS4SlY2nDkQF54tQ	4.0	Sweet Cakes Café	21 W Main St	Mesa	AZ	85201	109	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2
hbYSrecLjkJEe38oqyRing	iBCMaNm_hv9IlCDa7AWPig	2.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
hbYSrecLjkJEe38oqyRing	e4NQLZynhSmvwl38hC4m-A	2.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2
tCmpQ14WG0j4c2tsen168A	iBCMaNm_hv9IlCDa7AWPig	4.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
tCmpQ14WG0j4c2tsen168A	yk8hg2Q6_m5Rviqq_eAaGA	5.0	Thai House Restaurant	1155 S Power Rd	Mesa	AZ	85206	140	4.0	1.0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Z0m1YgP0zWdXFPUb0G7m-w	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
Z0m1YgP0zWdXFPUb0G7m-w	7ZAQHYwS4SlY2nDkQF54tQ	3.0	Sweet Cakes Café	21 W Main St	Mesa	AZ	85201	109	3.5	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2
px3bj6NU9SQclu56t4zvNA	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
px3bj6NU9SQclu56t4zvNA	smBsHggLvIuABgntBvlYLw	5.0	Babbo Italian Eatery	10720 E Southern Ave	Mesa	AZ	85209	178	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	3
px3bj6NU9SQclu56t4zvNA	oDxvrLYe5SiQKdJlGhheoA	5.0	Baja Joe's Mexican Cantina	1927 N Gilbert Rd, Ste 6	Mesa	AZ	85203	285	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	3
sE6pxAFrf0v-gqicrVlzDw	iBCMaNm_hv9IlCDa7AWPig	4.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
sE6pxAFrf0v-gqicrVlzDw	_rXRnGcU3RFtsehmdL0ucw	2.0	Rosa's Mexican Grill	328 E University Dr	Mesa	AZ	85201	150	4.0	2.0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2
xwy_3UNUdBCdUfdwKWM8AQ	iBCMaNm_hv9IlCDa7AWPig	4.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
xwy_3UNUdBCdUfdwKWM8AQ	vMnB2Cz3c1Io1IEyeLLVOA	3.0	Tum Nak Thai	2060 S Power Rd, Ste 102	Mesa	AZ	85209	264	4.0	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
xwy_3UNUdBCdUfdwKWM8AQ	oDxvrLYe5SiQKdJlGhheoA	4.0	Baja Joe's Mexican Cantina	1927 N Gilbert Rd, Ste 6	Mesa	AZ	85203	285	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	3
LcCLN6d-2A5o0iEqVHd1Ww	iBCMaNm_hv9IlCDa7AWPig	4.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
LcCLN6d-2A5o0iEqVHd1Ww	13KW8P5n1jAxxHB7Bl_obg	5.0	Beaver Choice	745 W Baseline Rd	Mesa	AZ	85210	355	4.0	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3
LcCLN6d-2A5o0iEqVHd1Ww	e4NQLZynhSmvwl38hC4m-A	4.0	Backyard Taco	1524 E University	Mesa	AZ	85203	892	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3
r_B6CZ-gZNKeW1bOzSAXPw	iBCMaNm_hv9IlCDa7AWPig	3.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
r_B6CZ-gZNKeW1bOzSAXPw	tnG4_L5bZiffTbaFru9EBg	4.0	Princess Mediterranean Market & Deli	2620 W Broadway Rd	Mesa	AZ	85202	326	4.5	1.0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2
g7CvyJ8jk_t6dvyoXyKjfA	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
g7CvyJ8jk_t6dvyoXyKjfA	MG0Ek3-yxtprwzY5ruGxRA	5.0	Taco Bell	1215 E McKellips Rd	Mesa	AZ	85203	19	4.0	1.0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2
KJzxrkfCNzHD_eLcsyqhfQ	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
KJzxrkfCNzHD_eLcsyqhfQ	LYgAf_vpMQU6JqBcTXg-Sw	5.0	Bobby Q - Mesa	1610 S Stapley Dr	Mesa	AZ	85204	414	4.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	2
6S-oScPlr3N6iIOJZdQK2g	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2
6S-oScPlr3N6iIOJZdQK2g	XxXmyN3tlroRQ1SOoSXHAA	5.0	Rosita's Fine Mexican Food	2023 W Guadalupe Rd	Mesa	AZ	85202	104	3.5	2.0	0	1	1	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	2
6r7-9Ur6whgPu1v6AqzQzQ	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3
6r7-9Ur6whgPu1v6AqzQzQ	wJiC71DNRiUBQAede-qVEw	5.0	Sunnyside Breakfast Lounge	2823 N Power Rd, Ste 101	Mesa	AZ	85215	285	4.0	2.0	1	1	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	3
6r7-9Ur6whgPu1v6AqzQzQ	9vij1n-WqXnnEsgzmwnoXg	5.0	Cafe Mix	4405 E Mckellips Rd, Ste 106	Mesa	AZ	85215	210	4.5	1.0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3
BoHidW6J80evt8a8QufZMA	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4
BoHidW6J80evt8a8QufZMA	x99-QiHEUN13aMZEZ4RQKw	2.0	Wild Berry Diner	4805 E Main St	Mesa	AZ	85205	108	4.0	1.0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4
BoHidW6J80evt8a8QufZMA	HkG8Ucn1E1R4acyhFrywEA	4.0	First Watch - Breakfast, Brunch & Lunch	1939 S Val Vista Dr	Mesa	AZ	85204	163	4.0	2.0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	4
BoHidW6J80evt8a8QufZMA	luM8KQ2hMsD2r_4WlluUbA	4.0	East Valley Cafe	6102 E Main St	Mesa	AZ	85205	52	3.5	1.0	1	0	0	0	2	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	4
-DfRsYsqjHgVnr_V6PvqSQ	iBCMaNm_hv9IlCDa7AWPig	5.0	Mango's Mexican Cafe	44 W Main St	Mesa	AZ	85201	217	4.0	1.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	9
-DfRsYsqjHgVnr_V6PvqSQ	9ibMbke1qYbmhJ2Qf3tWfA	5.0	Dragon Express	1125 W Baseline Rd	Mesa	AZ	85210	191	4.0	1.0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9
